address,campus_name,category,district,location,name,slno,th_campus,type,university
"Younus Institute of Technology (YIT), Nedumpana PO, Kannanalloor, Kollam 691576","Younus Institute of Technology (YIT), Kannanalloor",Engineering/Technical College,Kollam,https://www.google.com/maps/search/?api=1&query=Younus%20Institute%20of%20Technology%20%28YIT%29%2C%20Nedumpana%20PO%2C%20Kannanalloor%2C%20Kollam%20691576,,1088,False,Unaided,APJ Abdul Kalam Technological University
"Government Dental College, Govt. Medical College Campus, Vandanam, Alappuzha 688005","Government Dental College, Alappuzha",Dental College,Alappuzha,https://maps.app.goo.gl/jwnZoduT26fmdrAt5,,1089,False,Aided,Kerala University of Health Sciences
"Sree Anjaneya Institute of Dental Sciences, Modakkallur PO, Atholi Via, Kozhikkode 673315","Sree Anjaneya Institute of Dental Sciences, Modakkallur",Dental College,Kozhikode,https://www.google.com/maps/search/?api=1&query=Sree%20Anjaneya%20Institute%20of%20Dental%20Sciences%2C%20Modakkallur%20PO%2C%20Atholi%20Via%2C%20Kozhikkode%20673315,,1090,False,Unaided,Kerala Veterinary and Animal Sciences University
"Government Medical College, East Yakkara, Kunnathurmedu PO, Palakkad 678013","Government Medical College, Palakkad",Medical College,Palakkad,https://www.google.com/maps/search/?api=1&query=Government%20Medical%20College%2C%20East%20Yakkara%2C%20Kunnathurmedu%20PO%2C%20Palakkad%20678013,,1091,False,Aided,Kerala University of Health Sciences
"Government Medical College, Manjeri, Malappuram 676121","Government Medical College, Malappuram",Medical College,Malappuram,https://www.google.com/maps/search/?api=1&query=Government%20Medical%20College%2C%20Manjeri%2C%20Malappuram%20676121,,1092,False,Aided,Kerala University of Health Sciences
"Government TD Medical College, Vandanam, Alappuzha 688005","Government TD Medical College, Alappuzha",Medical College,Alappuzha,https://www.google.com/maps/search/?api=1&query=Government%20TD%20Medical%20College%2C%20Vandanam%2C%20Alappuzha%20688005,,1093,False,Aided,Kerala University of Health Sciences
"Al-Azhar Medical College and Super Specialty Hospital, Thodupuzha, Ezhalloor Road, Kumaramangalam, Idukki 685608","Al-Azhar Medical College and Super Specialty Hospital, Thodupuzha",Medical College,Idukki,https://www.google.com/maps/search/?api=1&query=Al-Azhar%20Medical%20College%20and%20Super%20Specialty%20Hospital%2C%20Thodupuzha%2C%20Ezhalloor%20Road%2C%20Kumaramangalam%2C%20Idukki%20685608,,1094,False,Unaided,Kerala University of Health Sciences
"DM Wayanad Institute of Medical Sciences, Naseera Nagar, Meppadi PO, Wayanad 673577","DM Wayanad Institute of Medical Sciences, Meppadi",Medical College,Wayanad,https://www.google.com/maps/search/?api=1&query=DM%20Wayanad%20Institute%20of%20Medical%20Sciences%2C%20Naseera%20Nagar%2C%20Meppadi%20PO%2C%20Wayanad%20673577,,1095,False,Unaided,Kerala University of Health Sciences
"Mount Zion Medical College Hospital, Ezhamkulam, Adoor, Pathanamthitta 691556","Mount Zion Medical College Hospital, Adoor",Medical College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=Mount%20Zion%20Medical%20College%20Hospital%2C%20Ezhamkulam%2C%20Adoor%2C%20Pathanamthitta%20691556,,1096,False,Unaided,Kerala University of Health Sciences
"PK DAS Institute of Medical Sciences, Vaniamkulam PO, Ottapalam, Palakkad 679522","PK DAS Institute of Medical Sciences, Ottapalam",Medical College,Palakkad,https://www.google.com/maps/search/?api=1&query=PK%20DAS%20Institute%20of%20Medical%20Sciences%2C%20Vaniamkulam%20PO%2C%20Ottapalam%2C%20Palakkad%20679522,,1097,False,Unaided,Kerala University of Health Sciences
"Sree Uthradom Thirunal (SUT) Academy of Medical Science, Vencode, Vattappara PO, Thiruvananthapuram 695028","Sree Uthradom Thirunal (SUT) Academy of Medical Science, Vattappara",Medical College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Sree%20Uthradom%20Thirunal%20%28SUT%29%20Academy%20of%20Medical%20Science%2C%20Vencode%2C%20Vattappara%20PO%2C%20Thiruvananthapuram%20695028,,1098,False,Unaided,Kerala University of Health Sciences
"Lisieux College of Paramedical Sciences, Mookkannoor PO, Angamaly,","Lisieux College of Paramedical Sciences, Mookkannur",Paramedical & Allied Sciences,Ernakulam,https://www.google.com/maps/search/?api=1&query=Lisieux%20College%20of%20Paramedical%20Sciences%2C%20Mookkannoor%20PO%2C%20Angamaly%2C,,1099,False,Unaided,Kerala University of Health Sciences
"Amrita Institute of Medical Science (AIMS), Ponekkara, PO Kochi 682 041, Ernakulam","Amrita Institute of Medical Science (AIMS), Ponekkara",Medical College,Ernakulam,https://maps.app.goo.gl/sp17bztYYDoAA7vr8,,1100,False,Unaided,Amrita University
"Indian Institute of Space Science and Technology (IIST), Valiamala, Thiruvananthapuram 695 547","Indian Institute of Space Science and Technology (IIST), Valiamala",Engineering/Technical College,Thiruvananthapuram,https://maps.app.goo.gl/FBzdoXM2tNWUGeSaA,,1101,False,Aided,
"Al-Ameen College, Kulappully, Shoranur-2, Palakkad","Al-Ameen College, Shoranur",Engineering/Technical College,Palakkad,https://www.google.com/maps/search/?api=1&query=Al-Ameen%20College%2C%20Kulappully%2C%20Shoranur-2%2C%20Palakkad,,1102,False,Unaided,APJ Abdul Kalam Technological University
"Baselios Marthoma Mathews II College of Engineering, Lake View, Muthupilakadu, Sasthamcotta, Kollam 690 520","Baselios Marthoma Mathews II College of Engineering, Sasthamcotta",Engineering/Technical College,Kollam,https://maps.app.goo.gl/8S9zoHmGbnQLpWPY6,,1103,False,Unaided,APJ Abdul Kalam Technological University
"College of Engineering, Muttathara, St.Sebastian Church Road, Near BSF Sector Head Quarters, Vallakadavu P.O., Thiruvananthapuram, Pin-695 008","College of Engineering, Muttathara",Engineering/Technical College,Thiruvananthapuram,https://maps.app.goo.gl/kSkAPhKLZr6Kavfd8,,1104,False,Unaided,APJ Abdul Kalam Technological University
"Government Engineering College, Thalappuzha PO, Mananthavady, Wayanad 670 644","Government Engineering College, Mananthavady",Engineering/Technical College,Wayanad,https://maps.app.goo.gl/MKZoriYQko9CKXGn9,,1105,False,Aided,APJ Abdul Kalam Technological University
"MGM College of Engineering and Technology, Pampakuda, Muvattupuzha, Ernakulam 686667","MGM College of Engineering and Technology, Pampakuda",Engineering/Technical College,Ernakulam,https://www.google.com/maps/search/?api=1&query=MGM%20College%20of%20Engineering%20and%20Technology%2C%20Pampakuda%2C%20Muvattupuzha%2C%20Ernakulam%20686667,,1106,False,Unaided,APJ Abdul Kalam Technological University
"Providence College of Engineering, Angadical South, Chenagnnur, Alappuzha 689122","Providence College of Engineering, Vattamala",Engineering/Technical College,Alappuzha,https://www.google.com/maps/search/?api=1&query=Providence%20College%20of%20Engineering%2C%20Angadical%20South%2C%20Chenagnnur%2C%20Alappuzha%20689122,,1107,False,Unaided,APJ Abdul Kalam Technological University
"Sree Narayana Institute of Technology, Theppupara P.O, Adoor, Pathanamthitta 691554","Sree Narayana Institute of Technology, Adoor",Engineering/Technical College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=Sree%20Narayana%20Institute%20of%20Technology%2C%20Theppupara%20P.O%2C%20Adoor%2C%20Pathanamthitta%20691554,,1108,False,,APJ Abdul Kalam Technological University
"Sreepathy Institute Of Management Techonlogy (SIMAT), Vavannor, Koottanad (via), Palakkad 679533","Sreepathy Institute Of Management Techonlogy (SIMAT), Vavannor",Engineering/Technical College,Palakkad,https://www.google.com/maps/search/?api=1&query=Sreepathy%20Institute%20Of%20Management%20Techonlogy%20%28SIMAT%29%2C%20Vavannor%2C%20Koottanad%20%28via%29%2C%20Palakkad%20679533,,1109,False,Unaided,APJ Abdul Kalam Technological University
"Indian Institute of Space Science and Technology, Valiamala,Thiruvananthapuram",Indian Institute of Space Science and Technology,Engineering Institute,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Indian%20Institute%20of%20Space%20Science%20and%20Technology%2C%20Valiamala%2CThiruvananthapuram,,1110,False,,Indian Institute of Space Science and Technology
"SI-MET College of Nursing, Muttathara, Vanchiyoor P.O, Thiruvananthapuram - 695035","SI-MET College of Nursing, Muttathara",Nursing College,Thiruvananthapuram,https://maps.app.goo.gl/MkfuVzddcc5Ueyo26,,1111,False,Aided,Kerala University of Health Sciences
"Lakshya Indian Institute of Commerce, Adv Easwara Iyer Rd, Pullepady, Kochi 682035, Kerala","Lakshya Indian Institute of Commerce, Kochi",Commerce Professional,Ernakulam,https://maps.app.goo.gl/JcRSSk2M85CXUZQS9,,1112,False,unaided,
"The Institute of Chartered Accountants of India (ICAI), Thrissur Branch, ICAI Bhavan, Chiyyaram, Thrissur - 680026, Kerala","SIRC of The Institute of Chartered Accountants of India, Thrissur",Commerce Professional,Thrissur,https://www.google.com/maps/search/?api=1&query=The%20Institute%20of%20Chartered%20Accountants%20of%20India%20%28ICAI%29%2C%20Thrissur%20Branch%2C%20ICAI%20Bhavan%2C%20Chiyyaram%2C%20Thrissur%20-%20680026%2C%20Kerala,,1113,False,unaided,
"Logic School of Management, 2nd Floor, Konnakkatil Tower, above Federal Bank, Valanchery, Malappuram","Logic School of Management, Malappuram",Commerce Professional,Malappuram,https://www.google.com/maps/search/?api=1&query=Logic%20School%20of%20Management%2C%202nd%20Floor%2C%20Konnakkatil%20Tower%2C%20above%20Federal%20Bank%2C%20Valanchery%2C%20Malappuram,,1114,False,unaided,
"Logic School of Management, 4th Floor, Above Bismi Building , Palarivattom Junction, Palarivattom, Kochi , Kerala, 682025","Logic School of Management, Kochi",Commerce Professional,Ernakulam,https://www.google.com/maps/search/?api=1&query=Logic%20School%20of%20Management%2C%204th%20Floor%2C%20Above%20Bismi%20Building%20%2C%20Palarivattom%20Junction%2C%20Palarivattom%2C%20Kochi%20%2C%20Kerala%2C%20682025,,1115,False,unaided,
"Logic School of Management, 1 st floor, Kosamattam Tower , Opp KR bakes, Nagampadam, Kottayam , Kottayam , Kerala , 686001","Logic School of Management, Kottayam",Commerce Professional,Ernakulam,https://maps.app.goo.gl/L92YFsb5SYLQtxxy8,,1116,False,unaided,
"Logic School of Management, Narayana Building, Manorama Jn. , Opposite Horizon Hotel, Aristo jn. Thampanoor , Trivandrum , Kerala , 695001","Logic School of Management, Thampanoor",Commerce Professional,Thiruvananthapuram,https://maps.app.goo.gl/JfCnpJzW791hkJ6M8,,1117,False,unaided,
"Logic School of Management, esari building , 2nd floor, Madhavan Nair Rd, near Pushpa Jn. , Chalappuram , Kozhikode , Kerala , 673002","Logic School of Management, Kozhikode",Commerce Professional,Kozhikode,https://www.google.com/maps/search/?api=1&query=Logic%20School%20of%20Management%2C%20esari%20building%20%2C%202nd%20floor%2C%20Madhavan%20Nair%20Rd%2C%20near%20Pushpa%20Jn.%20%2C%20Chalappuram%20%2C%20Kozhikode%20%2C%20Kerala%20%2C%20673002,,1118,False,unaided,
"Logic School of Management, 1st floor, Anu's Arcade, Matha kovil, Sulthanpet, Palakkad, Palakkad, Kerala, 678001","Logic School of Management, Palakkad",Commerce Professional,Palakkad,https://maps.app.goo.gl/mXCQr3yrstSyWKRa7,,1119,False,unaided,
"Pearl CA College, MRRA 114A Engineers Colony, Moolepadam Rd, Vazhakkala, Kochi, Kerala 682021","Pearl CA College, Kochi",Commerce Professional,Ernakulam,https://www.google.com/maps/search/?api=1&query=Pearl%20CA%20College%2C%20MRRA%20114A%20Engineers%20Colony%2C%20Moolepadam%20Rd%2C%20Vazhakkala%2C%20Kochi%2C%20Kerala%20682021,,1120,False,unaided,
"INPROX Institute of Professional Excellence,3rd Floor, Marva Arcade, Machingal Lane, MG Road, Thrissur   680 001","INPROX Institute of Professional Excellence, Thrissur",Commerce Professional,Thrissur,https://maps.app.goo.gl/CkoU2DqynX6iAwFJ9,,1121,False,unaided,
"Pillai's Academy, Judges Avenue Road, Second Floor, Friday Club Building, Kaloor, Ernakulam, Kerala 682017","Pillai's Academy, Kaloor",Commerce Professional,Ernakulam,https://www.google.com/maps/search/?api=1&query=Pillai%27s%20Academy%2C%20Judges%20Avenue%20Road%2C%20Second%20Floor%2C%20Friday%20Club%20Building%2C%20Kaloor%2C%20Ernakulam%2C%20Kerala%20682017,,1122,False,unaided,
"RCCA, Sankar Ln, Near R K D NSS SCHOOL, Sasthamangalam, Thiruvananthapuram","RCCA, Sasthamangalam",Commerce Professional,Thiruvananthapuram,https://maps.app.goo.gl/WkLGPXWv4fcf1wMj8,,1123,False,unaided,
"Biswas Institute of Management Studies, Thengana, Perumpanachy P.O, Changanassery, Kottayam, Kerala - 686536",Biswas Institute of Management Studies Changanassery,Commerce Professional,Kottayam,https://maps.app.goo.gl/x1JuSeLqJbDPFPca8,,1124,False,unaided,
"IAM Thrissur, Poothole, Thrissur, Kerala 680004","IAM, Thrissur",Commerce Professional,Thrissur,https://www.google.com/maps/search/?api=1&query=IAM%20Thrissur%2C%20Poothole%2C%20Thrissur%2C%20Kerala%20680004,,1125,False,unaided,
"IAM Tirur, City Center, Tirur, Kerala 676101","IAM, Tirur",Commerce Professional,Malappuram,https://www.google.com/maps/search/?api=1&query=IAM%20Tirur%2C%20City%20Center%2C%20Tirur%2C%20Kerala%20676101,,1126,False,unaided,
"IAM Calicut, Hilite Business Park Near Hilite Mall, Pantheeram, Poovangal, Kozhikode, Kerala 673014","IAM, Calicut",Commerce Professional,Kozhikode,https://www.google.com/maps/search/?api=1&query=IAM%20Calicut%2C%20Hilite%20Business%20Park%20Near%20Hilite%20Mall%2C%20Pantheeram%2C%20Poovangal%2C%20Kozhikode%2C%20Kerala%20673014,,1127,False,unaided,
"IAM Kannur, 5th Floor, Emad Tower, Prabhat Junction, near Vasan Eye Care, Kerala 670002","IAM, Kannur",Commerce Professional,Kannur,https://www.google.com/maps/search/?api=1&query=IAM%20Kannur%2C%205th%20Floor%2C%20Emad%20Tower%2C%20Prabhat%20Junction%2C%20near%20Vasan%20Eye%20Care%2C%20Kerala%20670002,,1128,False,unaided,
"IAM Kochi, Putharikkal Building, Near High Court, Ernakulam","IAM, Kochi",Commerce Professional,Ernakulam,https://www.google.com/maps/search/?api=1&query=IAM%20Kochi%2C%20Putharikkal%20Building%2C%20Near%20High%20Court%2C%20Ernakulam,,1129,False,unaided,
"IAM Wayanad, Kerala","IAM, Wayanad",Commerce Professional,Wayanad,https://maps.app.goo.gl/7XZyMF7G2nRhduDt9,,1130,False,unaided,
"IAM Perinthalmanna, Calicut Road, KSHB Colony, Perintalmanna, Kerala 679322","IAM, Perinthalmanna",Commerce Professional,Malappuram,https://www.google.com/maps/search/?api=1&query=IAM%20Perinthalmanna%2C%20Calicut%20Road%2C%20KSHB%20Colony%2C%20Perintalmanna%2C%20Kerala%20679322,,1131,False,unaided,
"IAM Edappal, OPUS MALL, Pattambi Rd, Edappal, Kerala 679576","IAM, Edappal",Commerce Professional,Malappuram,https://maps.app.goo.gl/w8fy9vbjG3Ci2L6j7,,1132,False,unaided,
"IAM Nadapuram, Kozhikode, Kerala","IAM, Nadapuram",Commerce Professional,Kozhikode,https://www.google.com/maps/search/?api=1&query=IAM%20Nadapuram%2C%20Kozhikode%2C%20Kerala,,1133,False,unaided,
"IAM Thamarassery, Kozhikode, Kerala","IAM, Thamarassery",Commerce Professional,Kozhikode,https://www.google.com/maps/search/?api=1&query=IAM%20Thamarassery%2C%20Kozhikode%2C%20Kerala,,1134,False,unaided,
"IAM Thodupuzha, 2nd floor, Town Plaza Bypass Junction Near Bus Stand Thodupuzha, Idukki, Kerala - 685584","IAM, Thodupuzha",Commerce Professional,Idukki,https://www.google.com/maps/search/?api=1&query=IAM%20Thodupuzha%2C%202nd%20floor%2C%20Town%20Plaza%20Bypass%20Junction%20Near%20Bus%20Stand%20Thodupuzha%2C%20Idukki%2C%20Kerala%20-%20685584,,1135,False,unaided,
"IAM Kasaragod, Kerala","IAM, Kasaragod",Commerce Professional,Kasaragod,https://www.google.com/maps/search/?api=1&query=IAM%20Kasaragod%2C%20Kerala,,1136,False,unaided,
"IAM Manjeri, KM Tower, Pandikkad Road, Neat Busstand, Manjeri, Malappuram, Kerala","IAM, Manjeri",Commerce Professional,Malappuram,https://www.google.com/maps/search/?api=1&query=IAM%20Manjeri%2C%20KM%20Tower%2C%20Pandikkad%20Road%2C%20Neat%20Busstand%2C%20Manjeri%2C%20Malappuram%2C%20Kerala,,1137,False,unaided,
"Capital Academy, 41/3098C, IInd floor, Kuruvi Buildings, St.Vincent Road, Ernakulam North, Kochi -18","Capital Academy, Kochi",Commerce Professional,Ernakulam,https://www.google.com/maps/search/?api=1&query=Capital%20Academy%2C%2041/3098C%2C%20IInd%20floor%2C%20Kuruvi%20Buildings%2C%20St.Vincent%20Road%2C%20Ernakulam%20North%2C%20Kochi%20-18,,1138,False,unaided,
"Prayaan, Kolleth Lane, Kadavanthra, Kochi - 682020, Kerala","Prayaan, Kochi",Commerce Professional,Ernakulam,https://www.google.com/maps/search/?api=1&query=Prayaan%2C%20Kolleth%20Lane%2C%20Kadavanthra%2C%20Kochi%20-%20682020%2C%20Kerala,,1139,False,unaided,
"Triple i Commerce Academy, Near Pranavam hall, Alinchuvad road, Palarivattom, Kochi, Kerala 682028, India","Triple i Commerce Academy, Kochi",Commerce Professional,Ernakulam,https://www.google.com/maps/search/?api=1&query=Triple%20i%20Commerce%20Academy%2C%20Near%20Pranavam%20hall%2C%20Alinchuvad%20road%2C%20Palarivattom%2C%20Kochi%2C%20Kerala%20682028%2C%20India,,1140,False,unaided,
