campus_name,slno,address,university,district,category,type,location,th_campus
"Little Flower Medical Research Centre (LFMRC), Angamaly",1008,"Little Flower Medical Research Centre (LFMRC), Angamaly 683572, Ernakulam",Kerala University of Health Sciences,Ernakulam,Allied Medical Sciences,Unaided,https://www.google.com/maps/search/?api=1&query=Little%20Flower%20Medical%20Research%20Centre%20%28LFMRC%29%2C%20Angamaly%20683572%2C%20Ernakulam,False
"ACE College of Engineering, Karinkadamugal",1009,"ACE College of Engineering, Karinkadamugal, Thiruvallam PO, Thiruvananthapuram 695027",APJ Abdul Kalam Technological University,Thiruvananthapuram,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=ACE%20College%20of%20Engineering%2C%20Karinkadamugal%2C%20Thiruvallam%20PO%2C%20Thiruvananthapuram%20695027,False
MCT Teacher Training Institute,1010,"MCT Teacher Training Institute, Melmuri, Malappuram 676517",Calicut University,Malappuram,Training College,Unaided,https://www.google.com/maps/search/?api=1&query=MCT%20Teacher%20Training%20Institute%2C%20Melmuri%2C%20Malappuram%20676517,False
"Government Medical College, Idukki",1011,"Government Medical College, Painavu, Idukki",Kerala University of Health Sciences,Idukki,Medical College,Aided,https://maps.app.goo.gl/DCUwgmqu8LjaFdG4A,False
"AIM College of Law, Thrissur",1012,"AIM College of Law, Poyya PO, Thrissur 680733",Calicut University,Thrissur,Law College,Unaided,https://www.google.com/maps/search/?api=1&query=AIM%20College%20of%20Law%2C%20Poyya%20PO%2C%20Thrissur%20680733,False
"Al-Azhar Law College, Thodupuzha",1013,"Al-Azhar Law College, Perumpillichira PO, Thodupuzha, Idukki 685605",Mahatma Gandhi University,Idukki,Law College,Unaided,https://www.google.com/maps/search/?api=1&query=Al-Azhar%20Law%20College%2C%20Perumpillichira%20PO%2C%20Thodupuzha%2C%20Idukki%20685605,False
"Bharata Mata School of Legal Studies (BSOLS), Aluva East",1014,"Bharata Mata School of Legal Studies (BSOLS), Aluva East, Chunangamvely, Ernakulam 683112",Mahatma Gandhi University,Ernakulam,Law College,Unaided,https://www.google.com/maps/search/?api=1&query=Bharata%20Mata%20School%20of%20Legal%20Studies%20%28BSOLS%29%2C%20Aluva%20East%2C%20Chunangamvely%2C%20Ernakulam%20683112,False
"Bhavan's NA Palkhivala Academy For Advanced Legal Studies and Research, Ramanattukara",1015,"Bhavan's NA Palkhivala Academy For Advanced Legal Studies and Research, Ramanattukara PO, Kozhikode 673633",Calicut University,Kozhikode,Law College,Unaided,https://www.google.com/maps/search/?api=1&query=Bhavan%27s%20NA%20Palkhivala%20Academy%20For%20Advanced%20Legal%20Studies%20and%20Research%2C%20Ramanattukara%20PO%2C%20Kozhikode%20673633,False
"The Co-operative School of Law, Thodupuzha",1016,"The Co-operative School of Law, Mutharamkunnu, Vengallore PO, Thodupuzha, Idukki",Mahatma Gandhi University,Idukki,Law College,Unaided,https://www.google.com/maps/search/?api=1&query=The%20Co-operative%20School%20of%20Law%2C%20Mutharamkunnu%2C%20Vengallore%20PO%2C%20Thodupuzha%2C%20Idukki,False
"CSI College for Legal Studies, Kottayam",1017,"CSI College for Legal Studies, Kanakkary, Kottayam 686632",Mahatma Gandhi University,Kottayam,Law College,Unaided,https://www.google.com/maps/search/?api=1&query=CSI%20College%20for%20Legal%20Studies%2C%20Kanakkary%2C%20Kottayam%20686632,False
"CSI Institute of Legal Studies, Thiruvananthapuram",1018,"CSI Institute of Legal Studies, Cheruvarakonam, Parassala PO, Thiruvananthapuram",Kerala University,Thiruvananthapuram,Law College,Unaided,https://www.google.com/maps/search/?api=1&query=CSI%20Institute%20of%20Legal%20Studies%2C%20Cheruvarakonam%2C%20Parassala%20PO%2C%20Thiruvananthapuram,False
"Kerala Law Academy Law College, Thiruvananthapuram",1019,"Kerala Law Academy Law College, Peroorkada PO, Thiruvananthapuram 695005",Kerala University,Thiruvananthapuram,Law College,Unaided,https://www.google.com/maps/search/?api=1&query=Kerala%20Law%20Academy%20Law%20College%2C%20Peroorkada%20PO%2C%20Thiruvananthapuram%20695005,False
"KMCT Law College, Malappuram",1020,"KMCT Law College, Mampara, Pazhur PO, Kuttipuram, Malappuram 679571",Calicut University,Malappuram,Law College,Unaided,https://www.google.com/maps/search/?api=1&query=KMCT%20Law%20College%2C%20Mampara%2C%20Pazhur%20PO%2C%20Kuttipuram%2C%20Malappuram%20679571,False
"Mar Gregorios College of Law, Thiruvananthapuram",1021,"Mar Gregorios College of Law, Mar Ivanios Vidya Nagar, Nalanchira, Thiruvananthapuram 695015",Kerala University,Thiruvananthapuram,Law College,Unaided,https://www.google.com/maps/search/?api=1&query=Mar%20Gregorios%20College%20of%20Law%2C%20Mar%20Ivanios%20Vidya%20Nagar%2C%20Nalanchira%2C%20Thiruvananthapuram%20695015,False
"Markaz Law College, Kunnamangalam",1022,"Markaz Law College, Karanthur, Kunnamangalam PO, Kozhikkode 673571",Calicut University,Kozhikode,Law College,Unaided,https://www.google.com/maps/search/?api=1&query=Markaz%20Law%20College%2C%20Karanthur%2C%20Kunnamangalam%20PO%2C%20Kozhikkode%20673571,False
"Mount Zion Law College, Konni",1023,"Mount Zion Law College, KK Nair Road, Konni, Pathanamthitta 689645",Mahatma Gandhi University,Pathanamthitta,Law College,Unaided, https://maps.app.goo.gl/fMGjK8utaDRZVNzKA,False
"NSS Law College, Kollam",1024,"NSS Law College, Kottiyam PO, Kollam 691571",Kerala University,Kollam,Law College,Unaided,https://www.google.com/maps/search/?api=1&query=NSS%20Law%20College%2C%20Kottiyam%20PO%2C%20Kollam%20691571,False
"Sree Narayana Guru College of Legal Studies, Kollam",1025,"Sree Narayana Guru College of Legal Studies, NSS College Campus, Kollam 691001",Kerala University,Kollam,Law College,Unaided,https://maps.app.goo.gl/X3LQUuM2zuMB4NUs8,False
"Sree Narayana Law College, Ernakulam",1026,"Sree Narayana Law College, Puthenkavu, Poothotta PO, Ernakulam 682307",Mahatma Gandhi University,Ernakulam,Law College,Unaided,https://www.google.com/maps/search/?api=1&query=Sree%20Narayana%20Law%20College%2C%20Puthenkavu%2C%20Poothotta%20PO%2C%20Ernakulam%20682307,False
"KMCT College of Engineering, Kalanthode",1027,"KMCT College of Engineering, Kalanthode, NIT Campus PO, Kozhikkode 673601",APJ Abdul Kalam Technological University,Kozhikode,Engineering/Technical College,Unaided,https://maps.app.goo.gl/DY4NrgVoBZkn8TB97,True
"KMM College of Management & Technology, Cochin",1028,"KMM College of Management & Technology, Edapally Toll Gate, Thrikkakara, Cochin 682 021",Mahatma Gandhi University,Ernakulam,Engineering/Technical College,Unaided,https://maps.app.goo.gl/EreXY8WWBqieRzyx6,False
"National Institute of Electronics and Information Technology (NIELIT), Calicut",1029,"National Institute of Electronics and Information Technology (NIELIT), Post Box No. 5, P. O. NIT Campus, Calicut 673601",APJ Abdul Kalam Technological University,Kozhikode,Engineering/Technical College,Unaided,https://maps.app.goo.gl/R6FyY1kX4YvQED5r5,False
"College of Veterinary and Animal Sciences, Pookode",1030,"College of Veterinary and Animal Sciences, Pookode, Lakkidi PO, Wayanad 673576",Kerala Veterinary and Animal Sciences University,Wayanad,Veterinary College,Aided,https://www.google.com/maps/search/?api=1&query=College%20of%20Veterinary%20and%20Animal%20Sciences%2C%20Pookode%2C%20Lakkidi%20PO%2C%20Wayanad%20673576,False
"College of Agriculture, Padannakad",1031,"College of Agriculture, Padannakad PO, Kasargod 671314",Kerala Agricultural University,Kasaragod,Agriculture College,Aided,https://www.google.com/maps/search/?api=1&query=College%20of%20Agriculture%2C%20Padannakad%20PO%2C%20Kasargod%20671314,False
"College of Agriculture, Vellayani",1032,"College of Agriculture, Vellayani PO, Thiruvananthapuram 695522",Kerala Agricultural University,Thiruvananthapuram,Agriculture College,Aided,https://www.google.com/maps/search/?api=1&query=College%20of%20Agriculture%2C%20Vellayani%20PO%2C%20Thiruvananthapuram%20695522,False
"College of Horticulture, Vellanikkara",1033,"College of Horticulture, Kerala Agricultural University, Vellanikkara, KAU PO, Thrissur 680656",Kerala Agricultural University,Thrissur,Agriculture College,Aided,https://www.google.com/maps/search/?api=1&query=College%20of%20Horticulture%2C%20Kerala%20Agricultural%20University%2C%20Vellanikkara%2C%20KAU%20PO%2C%20Thrissur%20680656,False
"College of Forestry, Vellanikkara",1034,"College of Forestry, Vellanikkara, KAU PO, Thrissur 680656",Kerala Agricultural University,Thrissur,Forestry College,Aided,https://www.google.com/maps/search/?api=1&query=College%20of%20Forestry%2C%20Vellanikkara%2C%20KAU%20PO%2C%20Thrissur%20680656,False
"Kerala University of Fisheries and Ocean Studies, Kochi",1035,"Kerala University of Fisheries and Ocean Studies, Panangad PO, Kochi 682506, Ernakulam",Kerala University of Fisheries and Ocean Studies,Ernakulam,Fisheries College,Aided,https://www.google.com/maps/search/?api=1&query=Kerala%20University%20of%20Fisheries%20and%20Ocean%20Studies%2C%20Panangad%20PO%2C%20Kochi%20682506%2C%20Ernakulam,False
"Al Salama Institute of Architecture, Perinthalmanna",1036,"Al Salama Institute of Architecture, Perinthalmanna, Malappuram 679338",Calicut University,Malappuram,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Al%20Salama%20Institute%20of%20Architecture%2C%20Perinthalmanna%2C%20Malappuram%20679338,False
"Asian School of Architecture and Design Innovations, Kochi",1037,"Asian School of Architecture and Design Innovations, Silversand Island, Vyttila, Kochi, Ernakulam 682019",Mahatma Gandhi University,Ernakulam,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Asian%20School%20of%20Architecture%20and%20Design%20Innovations%2C%20Silversand%20Island%2C%20Vyttila%2C%20Kochi%2C%20Ernakulam%20682019,False
"College of Architecture, Thiruvananthapuram",1038,"College of Architecture, Thinavila, Mulayara PO, Thiruvananthapuram 695543",APJ Abdul Kalam Technological University,Thiruvananthapuram,Engineering/Technical College,Unaided,https://maps.app.goo.gl/bddXTqDFC1xo9sYDA,False
"Devaki Amma's Guruvayurappan College of Architecture, Chelembra",1039,"Devaki Amma's Guruvayurappan College of Architecture, Pulliparamba PO, Chelembra, Malappuram",Calicut University,Malappuram,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Devaki%20Amma%27s%20Guruvayurappan%20College%20of%20Architecture%2C%20Pulliparamba%20PO%2C%20Chelembra%2C%20Malappuram,False
"Eranad Knowledge City, Manjeri",1040,"Eranad Knowledge City, Cherukulam, Elankur PO, Manjeri, Malappuram 676122",Calicut University,Malappuram,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Eranad%20Knowledge%20City%2C%20Cherukulam%2C%20Elankur%20PO%2C%20Manjeri%2C%20Malappuram%20676122,False
"Eranad Knowledge City Technical Campus, Manjeri",1041,"Eranad Knowledge City Technical Campus, Cherukulam, Manjeri, Malappuram 676122",APJ Abdul Kalam Technological University,Malappuram,Engineering/Technical College,Unaided,https://maps.app.goo.gl/sbzLRoBzyzVob9jH9,False
"Eranad Knowledge City College of Commerce and Science, Manjeri",1042,"Eranad Knowledge City College of Commerce and Science, Cherukulam, Elankur PO, Manjeri, Malappuram 676122",Calicut University,Malappuram,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Eranad%20Knowledge%20City%20College%20of%20Commerce%20and%20Science%2C%20Cherukulam%2C%20Elankur%20PO%2C%20Manjeri%2C%20Malappuram%20676122,False
"Global Institute of Architecture, Palakkad",1043,"Global Institute of Architecture, Peradikkunnu, Nagarippuram, Pathiripala, Palakkad 678642",Calicut University,Palakkad,Engineering/Technical College,Unaided,https://maps.app.goo.gl/PLnQAR7CYCtBNQyU8,False
"IES College of Architecture, Chittilappilly",1044,"IES College of Architecture, Chittilappilly PO, Thrissur 680551",Calicut University,Thrissur,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=IES%20College%20of%20Architecture%2C%20Chittilappilly%20PO%2C%20Thrissur%20680551,False
"KMCT College of Architecture, Kallanthode",1045,"KMCT College of Architecture, Kallanthode, Poolakkode, NIT Campus PO, Kozhikode 673601",Calicut University,Kozhikode,Engineering/Technical College,Unaided,https://maps.app.goo.gl/fkEhs91FbW254oof7,False
"KMCT College of Architecture, Mukkom",1046,"KMCT College of Architecture, Mukkom, Manassery Po, Kozhikode 673602",Calicut University,Kozhikode,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=KMCT%20College%20of%20Architecture%2C%20Mukkom%2C%20Manassery%20Po%2C%20Kozhikode%20673602,False
"KMEA College of Architecture, Ernakulam",1047,"KMEA College of Architecture, Kuzhivelipady, Edathala PO, Aluva, Ernakulam 683561",Mahatma Gandhi University,Ernakulam,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=KMEA%20College%20of%20Architecture%2C%20Kuzhivelipady%2C%20Edathala%20PO%2C%20Aluva%2C%20Ernakulam%20683561,False
"Mangalam School of Architecture and Planning, Perumbaikkad",1048,"Mangalam School of Architecture and Planning, Parampuzha, Perumbaikkad PO, Kottayam 686028",Mahatma Gandhi University,Kottayam,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Mangalam%20School%20of%20Architecture%20and%20Planning%2C%20Parampuzha%2C%20Perumbaikkad%20PO%2C%20Kottayam%20686028,False
"Marian College of Architecture and Planning, Kazhakuttom",1049,"Marian College of Architecture and Planning, Menamkulam, Kazhakuttom PO, Thiruvananthapuram - 695582",Cochin University of Science and Technology,Thiruvananthapuram,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Marian%20College%20of%20Architecture%20and%20Planning%2C%20Menamkulam%2C%20Kazhakuttom%20PO%2C%20Thiruvananthapuram%20-%20695582,False
MES College of Architecture,1050,"MES College of Architecture, Nedumalakkunu, Kizhakkum muri PO, Kakkodi (Via), Kozhikode 673611",Calicut University,Kozhikode,Engineering/Technical College,Unaided,https://maps.app.goo.gl/cfFAwWgFS6C1Y7ec7,False
"Nizar Rahim and Mark School of Architecture (NRMSA), Kollam",1051,"Nizar Rahim and Mark School of Architecture (NRMSA), Nizar Estates, Madannada, Kollam 691016",Cochin University of Science and Technology,Kollam,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Nizar%20Rahim%20and%20Mark%20School%20of%20Architecture%20%28NRMSA%29%2C%20Nizar%20Estates%2C%20Madannada%2C%20Kollam%20691016,False
"School of Architecture Mookambika Technical Campus, Muvattupuzha",1052,"School of Architecture Mookambika Technical Campus, Muvattupuzha, Ernakulam 686667",Mahatma Gandhi University,Ernakulam,Engineering/Technical College,Unaided,https://maps.app.goo.gl/J7HgLanVGdyHbK8u6,False
"Sneha college of Architecture, Govindapuram",1053,"Sneha college of Architecture, Attayampathy, Near Kollengode, Govindapuram PO, Palakkad 678507",Calicut University,Palakkad,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Sneha%20college%20of%20Architecture%2C%20Attayampathy%2C%20Near%20Kollengode%2C%20Govindapuram%20PO%2C%20Palakkad%20678507,False
"TKM School of Architecture, Kollam",1054,"TKM School of Architecture, Musaliar Hills, Karuvelil PO, Kollam 691505",Cochin University of Science and Technology,Kollam,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=TKM%20School%20of%20Architecture%2C%20Musaliar%20Hills%2C%20Karuvelil%20PO%2C%20Kollam%20691505,False
"Vedavyasa College of Architecture, Malappuram",1055,"Vedavyasa College of Architecture, Karadparamba PO, Malappuram 673632",Calicut University,Malappuram,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Vedavyasa%20College%20of%20Architecture%2C%20Karadparamba%20PO%2C%20Malappuram%20673632,False
"College of Dairy Science and Technology, Mannuthy",1056,"College of Dairy Science and Technology, PB No. 20, Mannuthy, Thrissur 680 651",Kerala Veterinary and Animal Sciences University,Thrissur,Engineering/Technical College,Aided,https://maps.app.goo.gl/KwGHJxBRx64h8AaK9,False
"Kelappaji College of Agricultural Engineering & Technology, Tavanur",1057,"Kelappaji College of Agricultural Engineering & Technology, KAU, Tavanur PO, Malappuram 679573",Kerala Agricultural University,Malappuram,Engineering/Technical College,Aided,https://www.google.com/maps/search/?api=1&query=Kelappaji%20College%20of%20Agricultural%20Engineering%20%26%20Technology%2C%20KAU%2C%20Tavanur%20PO%2C%20Malappuram%20679573,False
"College of Engineering Aranmula, Pathanamthitta",1058,"College of Engineering Aranmula, Aranmula PO, Pathanamthitta 689533",APJ Abdul Kalam Technological University,Pathanamthitta,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=College%20of%20Engineering%20Aranmula%2C%20Aranmula%20PO%2C%20Pathanamthitta%20689533,True
"College of Engineering Pathanapuram, Kollam",1059,"College of Engineering Pathanapuram, Kollam",APJ Abdul Kalam Technological University,Kollam,Engineering/Technical College,,https://www.google.com/maps/search/?api=1&query=College%20of%20Engineering%20Pathanapuram%2C%20Kollam,False
"Institute of Engineering and Technology, Thenhipalam",1060,"Institute of Engineering and Technology, Calicut University, Thenhipalam, Malappuram 673636",Calicut University,Malappuram,Engineering/Technical College,Aided,https://www.google.com/maps/search/?api=1&query=Institute%20of%20Engineering%20and%20Technology%2C%20Calicut%20University%2C%20Thenhipalam%2C%20Malappuram%20673636,True
"Ahalia School of Engineering & Technology, Palakkad",1061,"Ahalia School of Engineering & Technology, Kozhippara PO, Pudussery, Palakkad",APJ Abdul Kalam Technological University,Palakkad,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Ahalia%20School%20of%20Engineering%20%26%20Technology%2C%20Kozhippara%20PO%2C%20Pudussery%2C%20Palakkad,False
"Aryanet Institute of Technology (AIT), Palakkad",1062,"Aryanet Institute of Technology (AIT), Velikkad PO, Mundur, Palakkad 678592",Calicut University,Palakkad,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Aryanet%20Institute%20of%20Technology%20%28AIT%29%2C%20Velikkad%20PO%2C%20Mundur%2C%20Palakkad%20678592,False
"Carmel College of Engineering and Technology, Punnapra",1063,"Carmel College of Engineering and Technology, Punnapra PO, Alappuzha 688004",APJ Abdul Kalam Technological University,Alappuzha,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Carmel%20College%20of%20Engineering%20and%20Technology%2C%20Punnapra%20PO%2C%20Alappuzha%20688004,True
"Cochin College of Engineering and Technology, Valanchery",1064,"Cochin College of Engineering and Technology, Edayur PO, Valanchery, Malappuram 676552",APJ Abdul Kalam Technological University,Malappuram,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Cochin%20College%20of%20Engineering%20and%20Technology%2C%20Edayur%20PO%2C%20Valanchery%2C%20Malappuram%20676552,False
"Cochin Institute of Science and Technology, Muvatupuzha",1065,"Cochin Institute of Science and Technology, Ettapily, Mannathur P.O., Pampakkuda (Via), Muvatupuzha, Ernakulam 686667",APJ Abdul Kalam Technological University,Ernakulam,Engineering/Technical College,Unaided,https://maps.app.goo.gl/UfPssJdGGiNnHb3LA,False
"College of Engineering and Technology, Payyanur",1066,"College of Engineering and Technology, Near Thrikkuttery Temple, Kaithapram, Mathamangalam PO, Payyanur, Kannur 670306",APJ Abdul Kalam Technological University,Kannur,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=College%20of%20Engineering%20and%20Technology%2C%20Near%20Thrikkuttery%20Temple%2C%20Kaithapram%2C%20Mathamangalam%20PO%2C%20Payyanur%2C%20Kannur%20670306,False
"Focus Institute of Science and Technology, Poomala",1067,"Focus Institute of Science and Technology, Poomala, Thrissur 680581",Calicut University,Thrissur,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Focus%20Institute%20of%20Science%20and%20Technology%2C%20Poomala%2C%20Thrissur%20680581,False
"Holy Grace Academy of Engineering, Mala",1068,"Holy Grace Academy of Engineering, Kuruvilassery PO, Mala, Thrissur 680735",APJ Abdul Kalam Technological University,Thrissur,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Holy%20Grace%20Academy%20of%20Engineering%2C%20Kuruvilassery%20PO%2C%20Mala%2C%20Thrissur%20680735,False
"ILAHIA School of Science and Technology (ISSAT), Muvattupuzha",1069,"ILAHIA School of Science and Technology (ISSAT), Pezhakappily PO, Muvattupuzha, Ernakulam 686674",Mahatma Gandhi University,Ernakulam,Engineering/Technical College,Unaided,https://maps.app.goo.gl/3ndvzDp9JyYwJuwk8,False
